asin,title,author,soldBy,imgUrl,productURL,stars,reviews,price,isKindleUnlimited,category_id,isBestSeller,isEditorsPick,isGoodReadsChoice,publishedDate,category_name
B08ND9XVK7,The Missing Sister,Lucinda Riley,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91cWXN+sNRS._AC_UY218_.jpg,https://www.amazon.com/dp/B08ND9XVK7,4.5,34107,9.99,False,5,False,False,False,,Literature & Fiction
B01HQA6EOC,Norse Mythology,Neil Gaiman,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91SDLYKecJL._AC_UY218_.jpg,https://www.amazon.com/dp/B01HQA6EOC,4.5,34101,8.61,False,5,False,True,False,2017-02-07,Literature & Fiction
B0026LTNFO,I Know Why the Caged Bird Sings,Maya Angelou,Random House LLC,https://m.media-amazon.com/images/I/71ABBK1yqlL._AC_UY218_.jpg,https://www.amazon.com/dp/B0026LTNFO,4.7,34080,4.99,False,5,False,False,False,2009-04-21,Literature & Fiction
B0054LJGWS,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Neil Gaiman,HarperCollins Publishers,https://m.media-amazon.com/images/I/81pmV9qSSIL._AC_UY218_.jpg,https://www.amazon.com/dp/B0054LJGWS,4.6,34051,9.99,False,5,False,False,False,2011-06-28,Literature & Fiction
B087V733YJ,Midnight Sun (The Twilight Saga),Stephenie Meyer,Hachette Book Group,https://m.media-amazon.com/images/I/81DPHNK3IIL._AC_UY218_.jpg,https://www.amazon.com/dp/B087V733YJ,4.5,34003,11.99,False,16,False,True,False,,Teen & Young Adult
B07M859VN9,Der Mann auf der Hallig (Die Inselkommissarin 4) (German Edition),Anna Johannsen,,https://m.media-amazon.com/images/I/81oaSygbSsL._AC_UY218_.jpg,https://www.amazon.com/dp/B07M859VN9,4.2,33972,4.99,True,19,False,False,False,,Foreign Language
B004IZLRU0,Night Road: A Novel,Kristin Hannah,Macmillan,https://m.media-amazon.com/images/I/71aExAbHsVL._AC_UY218_.jpg,https://www.amazon.com/dp/B004IZLRU0,4.5,33934,11.99,False,5,False,False,True,2011-03-22,Literature & Fiction
B00O2BKKZS,The Liar,Nora Roberts,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81gvBD0SGIL._AC_UY218_.jpg,https://www.amazon.com/dp/B00O2BKKZS,4.3,33835,7.99,False,5,False,True,False,2015-04-14,Literature & Fiction
B00IJYII4E,Girl in the Box: A Paranormal Mystery Thriller Series (Books 1-3 Box Set),Robert J. Crane,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81rmlaR5BRL._AC_UY218_.jpg,https://www.amazon.com/dp/B00IJYII4E,4.4,33712,2.99,True,16,False,False,False,2014-02-19,Teen & Young Adult
B07Y8QL432,Think Like a Monk: Train Your Mind for Peace and Purpose Every Day,Jay Shetty,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71ru1Xg+VyL._AC_UY218_.jpg,https://www.amazon.com/dp/B07Y8QL432,4.8,33608,13.99,False,30,False,True,False,2020-09-08,Religion & Spirituality
B09Q32BBW4,The Hotel Nantucket,Elin Hilderbrand,Hachette Book Group,https://m.media-amazon.com/images/I/71b7q1gGauL._AC_UY218_.jpg,https://www.amazon.com/dp/B09Q32BBW4,4.4,33466,9.99,False,5,False,True,False,2022-06-14,Literature & Fiction
B000FC1MCS,The Curious Incident of the Dog in the Night-Time: A Novel (Vintage Contemporaries),Mark Haddon,Random House LLC,https://m.media-amazon.com/images/I/61WIxVBjQRL._AC_UY218_.jpg,https://www.amazon.com/dp/B000FC1MCS,4.2,33442,12.99,False,5,False,False,False,2004-05-18,Literature & Fiction
B000QRIGLC,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,Marcus Luttrell,Hachette Book Group,https://m.media-amazon.com/images/I/91qeDAsvc1L._AC_UY218_.jpg,https://www.amazon.com/dp/B000QRIGLC,4.7,33337,11.99,False,9,False,False,False,2007-06-12,Biographies & Memoirs
B09NJBVM8Z,Praise (Salacious Players' Club),Sara Cate,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71LHwywvV9L._AC_UY218_.jpg,https://www.amazon.com/dp/B09NJBVM8Z,4.4,33303,4.99,True,5,False,False,False,,Literature & Fiction
B000FCKGPC,"A Feast for Crows (A Song of Ice and Fire, Book 4)",George R. R. Martin,Random House LLC,https://m.media-amazon.com/images/I/91Tpg6BX00L._AC_UY218_.jpg,https://www.amazon.com/dp/B000FCKGPC,4.5,33299,7.99,False,5,False,False,False,,Literature & Fiction
B002YKOXB6,The Help,Kathryn Stockett,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81Gqlemvr9L._AC_UY218_.jpg,https://www.amazon.com/dp/B002YKOXB6,4.7,33167,13.99,False,5,False,False,True,2009-02-10,Literature & Fiction
B000SEGHT6,Slaughterhouse-Five: A Novel,Kurt Vonnegut,Random House LLC,https://m.media-amazon.com/images/I/71CzueN-YKL._AC_UY218_.jpg,https://www.amazon.com/dp/B000SEGHT6,4.4,32852,9.99,False,5,False,False,False,2009-08-11,Literature & Fiction
B002TXZRNQ,Tuesdays With Morrie: The most uplifting book ever written about the importance of human connection,Mitch Albom,,https://m.media-amazon.com/images/I/81c++Bb14PL._AC_UY218_.jpg,https://www.amazon.com/dp/B002TXZRNQ,4.8,32845,0.0,False,14,False,False,False,2009-06-11,Politics & Social Sciences
B000SEGMAU,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson, 25th Anniversary Edition",Mitch Albom,Random House LLC,https://m.media-amazon.com/images/I/91xgmx9qLUL._AC_UY218_.jpg,https://www.amazon.com/dp/B000SEGMAU,4.8,32840,13.99,False,9,False,False,False,2007-06-29,Biographies & Memoirs
B08FXTSKLJ,Disloyal: A Memoir: The True Story of the Former Personal Attorney to President Donald J. Trump,Michael Cohen,Simon & Schuster Digital Sales Inc.,https://m.media-amazon.com/images/I/71GslFSfZNL._AC_UY218_.jpg,https://www.amazon.com/dp/B08FXTSKLJ,4.6,32792,1.99,False,9,False,False,False,2020-09-08,Biographies & Memoirs
B07RTB4ZK2,Die Frau auf Nordstrand (Die Inselkommissarin 5) (German Edition),Anna Johannsen,,https://m.media-amazon.com/images/I/81nydCOUSZL._AC_UY218_.jpg,https://www.amazon.com/dp/B07RTB4ZK2,4.3,32662,4.99,True,19,False,False,False,,Foreign Language
B005OQGC1Q,Home Front: A Novel,Kristin Hannah,Macmillan,https://m.media-amazon.com/images/I/71SJ+voyYjL._AC_UY218_.jpg,https://www.amazon.com/dp/B005OQGC1Q,4.6,32523,11.99,True,5,False,False,True,2012-01-31,Literature & Fiction
B013PKZUOW,The Miracle Morning: The 6 Habits That Will Transform Your Life Before 8AM,Hal Elrod,,https://m.media-amazon.com/images/I/71RHf1QXB0L._AC_UY218_.jpg,https://www.amazon.com/dp/B013PKZUOW,4.6,32513,0.0,False,31,False,False,False,2016-01-07,Self-Help
B0074YVW1G,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,,https://m.media-amazon.com/images/I/71NDnv8+hvL._AC_UY218_.jpg,https://www.amazon.com/dp/B0074YVW1G,4.5,32452,0.0,False,29,False,True,False,2012-03-29,Nonfiction
B0183KJZE0,One with You (Crossfire Series Book 5),Sylvia Day,Macmillan,https://m.media-amazon.com/images/I/81LkCt5xvWL._AC_UY218_.jpg,https://www.amazon.com/dp/B0183KJZE0,4.5,32403,11.99,False,5,False,True,False,,Literature & Fiction
B09NZ5345D,The Never King (Vicious Lost Boys Book 1),Nikki St. Crowe,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91eHSa0sVYL._AC_UY218_.jpg,https://www.amazon.com/dp/B09NZ5345D,4.2,32328,4.99,True,5,False,False,False,,Literature & Fiction
B00LD1S3PY,The Lake House: A Novel,Kate Morton,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81sK1fgDM8L._AC_UY218_.jpg,https://www.amazon.com/dp/B00LD1S3PY,4.3,32263,13.99,False,5,False,False,True,2015-10-20,Literature & Fiction
B079R8DY6F,A Curve in the Road,Julianne MacLean,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81t8XieViXL._AC_UY218_.jpg,https://www.amazon.com/dp/B079R8DY6F,4.2,32216,4.99,True,5,False,False,False,2018-08-14,Literature & Fiction
B00A2DZMYE,Abaddon's Gate (The Expanse Book 3),James S. A. Corey,Hachette Book Group,https://m.media-amazon.com/images/I/91HvRQTfIuL._AC_UY218_.jpg,https://www.amazon.com/dp/B00A2DZMYE,4.6,32148,11.99,False,5,False,False,True,,Literature & Fiction
B000FBFN1U,"A Storm of Swords (A Song of Ice and Fire, Book 3)",George R. R. Martin,Random House LLC,https://m.media-amazon.com/images/I/81Yq-zKlBqL._AC_UY218_.jpg,https://www.amazon.com/dp/B000FBFN1U,4.7,32095,7.99,False,5,False,False,False,,Literature & Fiction
B00846REIS,"Bared to You (Crossfire, Book 1)",Sylvia Day,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/91oM5klRX6L._AC_UY218_.jpg,https://www.amazon.com/dp/B00846REIS,4.3,32083,3.99,False,5,False,False,True,,Literature & Fiction
B07W5557Z7,The Step-by-Step Instant Pot Cookbook: 100 Simple Recipes for Spectacular Results -- with Photographs of Every Step (Step-by-Step Instant Pot Cookbooks),,Hachette Book Group,https://m.media-amazon.com/images/I/81OvhgznaUS._AC_UY218_.jpg,https://www.amazon.com/dp/B07W5557Z7,4.7,32020,11.99,False,29,False,False,False,,Nonfiction
B091Q9VCP4,The Storyteller: Tales of Life and Music,Dave Grohl,HarperCollins Publishers,https://m.media-amazon.com/images/I/81J+kMv2HkL._AC_UY218_.jpg,https://www.amazon.com/dp/B091Q9VCP4,4.8,31984,19.49,False,9,False,False,False,2021-10-05,Biographies & Memoirs
B0017SWPXY,The Art of Racing in the Rain: A Novel,Garth Stein,HarperCollins Publishers,https://m.media-amazon.com/images/I/81dWGYi8efL._AC_UY218_.jpg,https://www.amazon.com/dp/B0017SWPXY,4.6,31982,14.99,True,5,False,False,False,2009-03-17,Literature & Fiction
B09G9D94VW,Horse: A Novel,Geraldine Brooks,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/81P0W3YcvXL._AC_UY218_.jpg,https://www.amazon.com/dp/B09G9D94VW,4.6,31980,14.99,False,5,False,True,False,2022-06-14,Literature & Fiction
B0BN2P475V,The Covenant of Water: An Oprah's Book Club Selection,Abraham Verghese,,https://m.media-amazon.com/images/I/91a4bHwarLL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BN2P475V,4.7,31961,0.0,False,23,False,True,False,2023-05-18,Science Fiction & Fantasy
B000YI1K0C,Looking for Alaska,John Green,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/71+KGE93LgS._AC_UY218_.jpg,https://www.amazon.com/dp/B000YI1K0C,4.5,31897,2.99,False,16,True,False,False,2008-08-14,Teen & Young Adult
B000QJLQZI,Alexander Hamilton,Ron Chernow,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/91jNtY0YjyL._AC_UY218_.jpg,https://www.amazon.com/dp/B000QJLQZI,4.7,31882,14.99,False,9,False,False,False,2005-03-29,Biographies & Memoirs
B0BP2G2T8Y,The Wall of Winnipeg and Me: A Novel,Mariana Zapata,HarperCollins Publishers,https://m.media-amazon.com/images/I/81gaH4hZIJL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BP2G2T8Y,4.5,31856,11.99,False,5,False,False,True,2023-07-04,Literature & Fiction
B0BJSGV831,The Covenant of Water (Oprah's Book Club),Abraham Verghese,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91b7tm523VL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BJSGV831,4.7,31767,9.24,False,5,False,True,False,2023-05-02,Literature & Fiction
B00480O9L4,The Girl with the Dragon Tattoo: The genre-defining thriller that introduced the world to Lisbeth Salander (Millennium Series Book 1),Stieg Larsson,,https://m.media-amazon.com/images/I/81YW99XIpJL._AC_UY218_.jpg,https://www.amazon.com/dp/B00480O9L4,4.5,31706,0.0,False,24,False,True,False,2010-01-01,Travel
B071K1GH62,"Passagier 23: Psychothriller | SPIEGEL Bestseller | »Keine Szene ist zu viel. Keine Wendung so, wie man sie erwartet.« SPIEGEL online (German Edition)",Sebastian Fitzek,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91eh7YhthKL._AC_UY218_.jpg,https://www.amazon.com/dp/B071K1GH62,4.3,31665,10.99,False,19,False,False,False,,Foreign Language
B00CJ05DYM,"Percy Jackson and the Olympians, Book Two: The Sea of Monsters",Rick Riordan,Disney Book Group,https://m.media-amazon.com/images/I/A18WiAklUYL._AC_UY218_.jpg,https://www.amazon.com/dp/B00CJ05DYM,4.7,31649,5.99,False,16,False,False,False,2013-07-02,Teen & Young Adult
B0826NKZHR,Rhythm of War: Book Four of The Stormlight Archive,Brandon Sanderson,Macmillan,https://m.media-amazon.com/images/I/91Mvyk-nPML._AC_UY218_.jpg,https://www.amazon.com/dp/B0826NKZHR,4.8,31634,9.99,False,23,False,True,False,,Science Fiction & Fantasy
B00FPQA4F0,Cibola Burn (The Expanse Book 4),James S. A. Corey,Hachette Book Group,https://m.media-amazon.com/images/I/916Dvtvq9TL._AC_UY218_.jpg,https://www.amazon.com/dp/B00FPQA4F0,4.5,31589,11.99,False,5,False,False,True,,Literature & Fiction
B08LD4GXQ8,Golden Girl,Elin Hilderbrand,Hachette Book Group,https://m.media-amazon.com/images/I/81qmG5rR6EL._AC_UY218_.jpg,https://www.amazon.com/dp/B08LD4GXQ8,4.5,31560,9.99,False,5,False,True,False,2021-06-01,Literature & Fiction
B09SNYDGR9,Carrie Soto Is Back: A Novel,Taylor Jenkins Reid,Random House LLC,https://m.media-amazon.com/images/I/81qzQ-6ZDHL._AC_UY218_.jpg,https://www.amazon.com/dp/B09SNYDGR9,4.4,31509,13.99,False,5,False,True,False,2022-08-30,Literature & Fiction
B075CRQLKG,Love and Other Words,Christina Lauren,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71lDF-3m2DL._AC_UY218_.jpg,https://www.amazon.com/dp/B075CRQLKG,4.6,31421,10.99,False,5,False,True,False,2018-04-10,Literature & Fiction
B07DBSDZ1S,Mr Masters (Mr Series Book 1),T L Swan,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91VAVOeNQrL._AC_UY218_.jpg,https://www.amazon.com/dp/B07DBSDZ1S,4.5,31393,4.99,True,5,False,False,False,,Literature & Fiction
B07VQR8SG7,Where the Lost Wander: A Novel,Amy Harmon,Amazon.com Services LLC,https://m.media-amazon.com/images/I/917spDZLVtL._AC_UY218_.jpg,https://www.amazon.com/dp/B07VQR8SG7,4.6,31342,4.99,True,5,False,False,True,2020-04-28,Literature & Fiction
B01N9892Q6,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91BQjZvVxPL._AC_UY218_.jpg,https://www.amazon.com/dp/B01N9892Q6,4.3,31322,6.97,True,29,True,False,False,2016-12-20,Nonfiction
B08N5NZ8PZ,Still Life: The instant Sunday Times bestseller and BBC Between the Covers Book Club pick,Sarah Winman,,https://m.media-amazon.com/images/I/715Va-HY3EL._AC_UY218_.jpg,https://www.amazon.com/dp/B08N5NZ8PZ,4.4,31316,0.0,False,1,False,False,False,2021-06-01,Arts & Photo graphy
B00O7X626W,Nemesis Games (The Expanse Book 5),James S. A. Corey,Hachette Book Group,https://m.media-amazon.com/images/I/91+K+NrhBBL._AC_UY218_.jpg,https://www.amazon.com/dp/B00O7X626W,4.6,31308,11.99,False,5,False,True,False,,Literature & Fiction
B07QGR5S23,The Nantucket Inn (Nantucket Beach Plum Cove Book 1),Pamela M. Kelley,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81NPU7cu2mL._AC_UY218_.jpg,https://www.amazon.com/dp/B07QGR5S23,4.3,31302,4.99,False,5,False,False,False,,Literature & Fiction
B08W2XQ8FZ,Still Life,Sarah Winman,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/912owTOh5BL._AC_UY218_.jpg,https://www.amazon.com/dp/B08W2XQ8FZ,4.4,31296,11.99,False,5,False,False,False,2021-11-02,Literature & Fiction
B01HU0EEWC,The Heart's Invisible Furies: the unforgettable bestselling Richard & Judy Book Club pick,John Boyne,,https://m.media-amazon.com/images/I/81OdhxiJLzL._AC_UY218_.jpg,https://www.amazon.com/dp/B01HU0EEWC,4.5,31119,0.0,False,28,False,True,False,2017-02-09,LGBTQ+ eBooks
B01N7B94IK,The Heart's Invisible Furies: A Novel,John Boyne,Random House LLC,https://m.media-amazon.com/images/I/81MnqLTA1vL._AC_UY218_.jpg,https://www.amazon.com/dp/B01N7B94IK,4.5,31115,14.99,False,5,False,True,False,2017-08-22,Literature & Fiction
B0074VTH2U,The Hypnotist's Love Story,Liane Moriarty,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/91ZInuwH9xL._AC_UY218_.jpg,https://www.amazon.com/dp/B0074VTH2U,4.1,31110,9.99,False,5,False,False,False,2012-06-14,Literature & Fiction
B004KSRPXS,"Bridgerton: To Sir Phillip, With Love (Bridgertons Book 5): Inspiration for the Netflix Original Series Bridgerton: Eloise's story (Bridgerton Family)",Julia Quinn,,https://m.media-amazon.com/images/I/81zCHfzxoqL._AC_UY218_.jpg,https://www.amazon.com/dp/B004KSRPXS,4.6,31042,0.0,False,4,False,False,False,2009-12-03,History
B00U6SFUVK,"To Sir Phillip, With Love: Bridgerton (Bridgertons Book 5)",Julia Quinn,HarperCollins Publishers,https://m.media-amazon.com/images/I/81rSoZy+BDS._AC_UY218_.jpg,https://www.amazon.com/dp/B00U6SFUVK,4.6,31039,7.99,False,5,False,False,False,,Literature & Fiction
B003E20ZP6,Holes: Louis Sachar,Louis Sachar,,https://m.media-amazon.com/images/I/71zB2rhHJ6L._AC_UY218_.jpg,https://www.amazon.com/dp/B003E20ZP6,4.7,31013,0.0,False,16,False,False,False,2010-02-01,Teen & Young Adult
B00VVG6LMI,Temptation (The Hunted Series Book 1),Ivy Smoak,Amazon.com Services LLC,https://m.media-amazon.com/images/I/911JMXrcfiL._AC_UY218_.jpg,https://www.amazon.com/dp/B00VVG6LMI,4.1,30973,4.99,True,5,False,False,False,,Literature & Fiction
B07C6T7XMW,"Good Vibes, Good Life: How Self-Love Is the Key to Unlocking Your Greatness",Vex King,Penguin Random House Publisher Services,https://m.media-amazon.com/images/I/616sKBMv3FL._AC_UY218_.jpg,https://www.amazon.com/dp/B07C6T7XMW,4.7,30926,9.99,False,30,False,False,False,2018-12-04,Religion & Spirituality
B01NCQOPFD,Vicious (Sinners of Saint Book 1),L.J. Shen,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81CvSK6dCBL._AC_UY218_.jpg,https://www.amazon.com/dp/B01NCQOPFD,4.4,30902,4.99,True,5,False,False,True,,Literature & Fiction
B098RN9SNX,Wrong Place Wrong Time: Can you stop a murder after it's already happened? THE SUNDAY TIMES THRILLER OF THE YEAR AND REESE’S BOOK CLUB PICK 2022,Gillian McAllister,,https://m.media-amazon.com/images/I/71Is4COS5dL._AC_UY218_.jpg,https://www.amazon.com/dp/B098RN9SNX,4.3,30865,0.0,False,23,False,True,False,2022-05-12,Science Fiction & Fantasy
B00QR25PWS,Die Betrogene: Kriminalroman (Die Kate-Linville-Reihe 1) (German Edition),Charlotte Link,,https://m.media-amazon.com/images/I/91SIQkQ6OdS._AC_UY218_.jpg,https://www.amazon.com/dp/B00QR25PWS,4.0,30860,9.99,False,19,False,False,False,,Foreign Language
B08MZSNWMZ,The Singing Trees: A Novel,Boo Walker,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91JLTJZDsYL._AC_UY218_.jpg,https://www.amazon.com/dp/B08MZSNWMZ,4.4,30828,4.99,True,5,False,False,False,2021-08-03,Literature & Fiction
B00A3D1FVC,Os segredos da mente milionária: Aprenda a enriquecer mudando seus conceitos sobre o dinheiro e adotando os hábitos das pessoas bem-sucedidas (Portuguese Edition),T. Harv Eker,Amazon.com Services LLC,https://m.media-amazon.com/images/I/8129ylCmWbL._AC_UY218_.jpg,https://www.amazon.com/dp/B00A3D1FVC,4.8,30697,5.77,False,19,False,False,False,,Foreign Language
B000FC130E,Neverwhere: A Novel,Neil Gaiman,HarperCollins Publishers,https://m.media-amazon.com/images/I/81-m2q4ydYL._AC_UY218_.jpg,https://www.amazon.com/dp/B000FC130E,4.5,30673,9.99,False,5,False,False,False,2009-03-17,Literature & Fiction
B00W22J07S,Sword of Destiny (The Witcher Book 2),Andrzej Sapkowski,Hachette Book Group,https://m.media-amazon.com/images/I/81BY5faIWgL._AC_UY218_.jpg,https://www.amazon.com/dp/B00W22J07S,4.7,30660,9.99,False,5,False,False,False,,Literature & Fiction
B07D5FC8JP,The Things We Cannot Say: A WWII Historical Fiction Novel,Kelly Rimmer,Harlequin Digital Sales Corp.,https://m.media-amazon.com/images/I/811np47O5yL._AC_UY218_.jpg,https://www.amazon.com/dp/B07D5FC8JP,4.7,30654,7.99,False,5,False,False,False,2019-03-19,Literature & Fiction
B09NNFM7L2,Murder on the Orient Express,Agatha Christie,,https://m.media-amazon.com/images/I/81Da24HGBoL._AC_UY218_.jpg,https://www.amazon.com/dp/B09NNFM7L2,4.5,30619,0.0,False,1,False,False,False,2021-12-15,Arts & Photo graphy
B07GS96FVN,"One for the Blackbird, One for the Crow: A Novel",Olivia Hawker,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91JdUMuwCbL._AC_UY218_.jpg,https://www.amazon.com/dp/B07GS96FVN,4.4,30565,4.99,True,5,False,False,False,2019-10-08,Literature & Fiction
B07GNCQXXB,The Murmur of Bees,Sofía Segovia,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91S7NhMKYqL._AC_UY218_.jpg,https://www.amazon.com/dp/B07GNCQXXB,4.5,30490,4.99,True,5,True,False,False,2019-04-16,Literature & Fiction
B001EOCFU4,"The Holy Bible, English Standard Version (with Cross-References): Old and New Testaments",ESV Bibles,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81YBeTKWt1L._AC_UY218_.jpg,https://www.amazon.com/dp/B001EOCFU4,4.6,30482,0.0,False,30,False,False,False,2011-02-09,Religion & Spirituality
B00KFG156C,Red Queen,Victoria Aveyard,HarperCollins Publishers,https://m.media-amazon.com/images/I/71te7CrM63L._AC_UY218_.jpg,https://www.amazon.com/dp/B00KFG156C,4.5,30393,12.99,False,16,False,True,False,,Teen & Young Adult
B0782X9PFP,The Spy and the Traitor: The Greatest Espionage Story of the Cold War,Ben Macintyre,Random House LLC,https://m.media-amazon.com/images/I/91Be3EuCCuL._AC_UY218_.jpg,https://www.amazon.com/dp/B0782X9PFP,4.7,30389,14.99,False,9,False,True,False,2018-09-18,Biographies & Memoirs
B01MYYEYWP,Scarlet Angel (Mindf*ck Series Book 3),S.T. Abby,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91OaM47f52L._AC_UY218_.jpg,https://www.amazon.com/dp/B01MYYEYWP,4.5,30349,1.99,True,5,True,False,False,,Literature & Fiction
B07C6TBTV3,Fire & Blood: 300 Years Before A Game of Thrones (The Targaryen Dynasty: The House of the Dragon),George R. R. Martin,Random House LLC,https://m.media-amazon.com/images/I/91kXkSMY2OL._AC_UY218_.jpg,https://www.amazon.com/dp/B07C6TBTV3,4.5,30320,7.99,False,5,False,True,False,,Literature & Fiction
B00A03W7K8,El amor huele a café (Spanish Edition),Nieves García Bautista,Amazon.com Services LLC,https://m.media-amazon.com/images/I/813hpwkkFRL._AC_UY218_.jpg,https://www.amazon.com/dp/B00A03W7K8,4.1,30298,0.0,False,19,False,False,False,,Foreign Language
B000WJSD2Q,Redeeming Love: A Novel,Francine Rivers,Random House LLC,https://m.media-amazon.com/images/I/81oa7lRdnGL._AC_UY218_.jpg,https://www.amazon.com/dp/B000WJSD2Q,4.8,30290,9.99,False,5,False,False,False,2009-08-04,Literature & Fiction
B06X427BQM,The Pearl Sister: CeCe's story (The Seven Sisters Book 4),Lucinda Riley,,https://m.media-amazon.com/images/I/91T22Lt57nL._AC_UY218_.jpg,https://www.amazon.com/dp/B06X427BQM,4.5,30255,0.0,False,23,False,False,False,2017-11-02,Science Fiction & Fantasy
B074ZKXGM4,The Pearl Sister: Book Four (The Seven Sisters 4),Lucinda Riley,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/710-uDjW7EL._AC_UY218_.jpg,https://www.amazon.com/dp/B074ZKXGM4,4.5,30234,13.99,False,5,False,False,False,,Literature & Fiction
B004WNA9JI,It's Not Summer Without You: Book 2 in the Summer I Turned Pretty Series (The Summer Series),Jenny Han,,https://m.media-amazon.com/images/I/71S1vOsvcRL._AC_UY218_.jpg,https://www.amazon.com/dp/B004WNA9JI,4.5,30222,0.0,False,16,False,False,True,2011-05-05,Teen & Young Adult
B003IYI6TC,It's Not Summer Without You (The Summer I Turned Pretty Book 2),Jenny Han,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71wig7je28L._AC_UY218_.jpg,https://www.amazon.com/dp/B003IYI6TC,4.5,30222,9.99,True,16,False,False,True,,Teen & Young Adult
B0BSG1XDTR,"Right Man, Right Time",Meghan Quinn,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81TVo1OWaPL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BSG1XDTR,4.4,30215,4.99,True,5,True,False,False,2023-03-07,Literature & Fiction
B09P9TRNCB,Verity (Portuguese Edition),Colleen Hoover,Penguin Random House Grupo Editorial,https://m.media-amazon.com/images/I/91kknxGa+BL._AC_UY218_.jpg,https://www.amazon.com/dp/B09P9TRNCB,4.8,30199,12.99,False,19,False,False,False,,Foreign Language
B009NG1Q96,The Elite (The Selection Book 2),Kiera Cass,HarperCollins Publishers,https://m.media-amazon.com/images/I/811kL92ECnL._AC_UY218_.jpg,https://www.amazon.com/dp/B009NG1Q96,4.5,30140,9.99,True,16,False,False,True,,Teen & Young Adult
B000FC1PWA,Foundation,Isaac Asimov,Random House LLC,https://m.media-amazon.com/images/I/81DUslOiotL._AC_UY218_.jpg,https://www.amazon.com/dp/B000FC1PWA,4.4,30123,8.99,False,5,False,False,False,,Literature & Fiction
B003F3FJQO,"The Scorch Trials (The Maze Runner, Book 2)",James Dashner,Random House LLC,https://m.media-amazon.com/images/I/91RcR7n05DL._AC_UY218_.jpg,https://www.amazon.com/dp/B003F3FJQO,4.4,30118,8.99,False,16,False,False,False,,Teen & Young Adult
B009LRWWD6,Fly Away: A Novel (Firefly Lane Book 2),Kristin Hannah,Macmillan,https://m.media-amazon.com/images/I/81IoGcvJZAL._AC_UY218_.jpg,https://www.amazon.com/dp/B009LRWWD6,4.5,30108,11.99,False,5,False,True,False,,Literature & Fiction
B00276HAEY,Blood of Elves (The Witcher Book 3 / The Witcher Saga Novels Book 1),Andrzej Sapkowski,Hachette Book Group,https://m.media-amazon.com/images/I/818gkuOkH8L._AC_UY218_.jpg,https://www.amazon.com/dp/B00276HAEY,4.5,30084,9.99,False,5,False,False,False,,Literature & Fiction
B004JN1CW4,"The Death Cure (The Maze Runner, Book 3)",James Dashner,Random House LLC,https://m.media-amazon.com/images/I/81REC1H6ZzL._AC_UY218_.jpg,https://www.amazon.com/dp/B004JN1CW4,4.4,30028,8.99,False,16,False,False,False,,Teen & Young Adult
B07D464KPY,The 5 AM Club: Own Your Morning. Elevate Your Life.,Robin Sharma,,https://m.media-amazon.com/images/I/71gXY4fM4ML._AC_UY218_.jpg,https://www.amazon.com/dp/B07D464KPY,4.5,29964,0.0,False,30,False,False,False,2018-12-06,Religion & Spirituality
